player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,team,team_name,team_logo,team_color,team_color2,team_roster,height,weight,college;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,3.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,5.0,30.0,0.0,0.0,0.0,100.0,-1.0,2.0,0.10262269,0.0,0.3,0.3125,0.5524862,0.8554903,0.0,3.0,6.0,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,4.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,5.0,42.0,0.0,0.0,0.0,24.0,19.0,2.0,2.2856386,0.0,1.75,0.17857143,0.09022556,0.33101505,0.0,4.2,8.2,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,5.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,7.0,24.0,1.0,0.0,0.0,109.0,0.0,1.0,-0.74773973,0.0,0.22018349,0.29166666,0.35504887,0.6860342,0.0,8.4,9.4,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,6.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,9.0,0.0,0.0,0.0,26.0,2.0,1.0,0.93306744,0.0,0.34615386,0.0952381,0.1656051,0.25878072,0.0,0.9,1.9,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,7.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,7.0,0.0,0.0,0.0,86.0,0.0,0.0,-2.8293474,0.0,0.08139535,0.12903225,0.21882951,0.34672904,0.0,0.7,1.7,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,8.0,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,9.0,117.0,1.0,0.0,0.0,197.0,38.0,3.0,4.0972943,0.0,0.5939086,0.25,0.3709981,0.6346987,0.0,17.7,21.7,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,10.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,9.0,26.0,1.0,0.0,0.0,159.0,3.0,2.0,0.6615773,0.0,0.16352202,0.23684211,0.35972852,0.6070731,0.0,8.6,11.6,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,11.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,9.0,117.0,0.0,0.0,0.0,186.0,26.0,4.0,3.282006,0.0,0.62903225,0.36,0.6435986,0.99051905,0.0,11.7,16.7,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,12.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,-8.0,0.0,0.0,0.0,0.0,-1.2524945,0.0,1.0,4.0,10.0,0.0,0.0,0.0,56.0,5.0,1.0,-3.1712084,0.0,0.17857143,0.12903225,0.21789883,0.34607756,0.0,0.2,1.2,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,13.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,6.0,40.0,0.0,0.0,0.0,95.0,1.0,3.0,-2.0070589,0.0,0.42105263,0.2,0.261708,0.4831956,0.0,4.0,7.0,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,14.0,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,7.0,48.0,0.0,0.0,0.0,75.0,0.0,3.0,0.0612099,0.0,0.64,0.18421052,0.36057693,0.52871966,0.0,4.8,7.8,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,15.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,4.0,20.0,1.0,0.0,0.0,79.0,1.0,2.0,2.033158,0.0,0.25316456,0.17391305,0.24382716,0.43154857,0.0,8.0,10.0,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,16.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,6.0,37.0,0.0,0.0,0.0,63.0,-1.0,3.0,-6.8262854,0.0,0.5873016,0.16216215,0.12185687,0.32854304,0.0,3.7,6.7,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023367,,Nate Washington,WR,WR,,TEN,2010.0,17.0,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,38.0,0.0,0.0,0.0,77.0,1.0,1.0,2.7792149,0.0,0.4935065,0.102564104,0.29501915,0.36035955,0.0,3.8,4.8,TEN,Tennessee Titans,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,#002244,#4B92DB,TEN,73.0,177.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,1.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,13.0,65.0,1.0,0.0,0.0,5.0,2.6762793,0.0,2.0,3.0,20.0,0.0,0.0,0.0,-2.0,21.0,1.0,-0.15203938,0.0,-10.0,0.0882353,-0.00913242,0.12596025,0.0,14.5,16.5,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,2.0,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,13.0,80.0,0.0,1.0,1.0,3.0,-3.6060944,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.38567263,0.0,3.0,0.06666667,0.008130081,0.10569106,0.0,6.3,7.3,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,3.0,REG,NYJ,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,36.0,0.0,0.0,-0.48180765,0.0,0.0,,11.0,54.0,0.0,0.0,0.0,1.0,-0.83625734,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,-4.0,3.0,0.0,-1.8580048,0.0,0.25,0.044444446,-0.00811359,0.060987152,0.0,5.3,7.3,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,4.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,11.0,27.0,0.0,0.0,0.0,2.0,-5.0915613,0.0,4.0,4.0,29.0,0.0,0.0,0.0,-2.0,31.0,1.0,-1.0598267,0.0,-14.5,0.08888889,-0.006849315,0.12853882,0.0,5.6,9.6,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,6.0,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,19.0,73.0,0.0,0.0,0.0,4.0,-5.1885705,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.60698354,0.0,0.0,0.027777778,0.0,0.041666668,0.0,7.5,8.5,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,7.0,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,14.0,0.0,0.0,0.0,1.0,-4.2992487,0.0,2.0,4.0,20.0,0.0,0.0,0.0,5.0,12.0,1.0,-1.9804758,0.0,4.0,0.114285715,0.027027028,0.1903475,0.0,3.4,5.4,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,8.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,16.0,61.0,0.0,0.0,0.0,2.0,-2.9277842,0.0,1.0,2.0,7.0,0.0,0.0,0.0,-1.0,4.0,0.0,-1.1724637,0.0,-7.0,0.054054055,-0.0028818443,0.07906379,0.0,6.8,7.8,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,9.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,59.0,1.0,0.0,0.0,4.0,4.850049,0.0,5.0,6.0,40.0,0.0,0.0,0.0,10.0,35.0,3.0,-0.4072959,0.0,4.0,0.1764706,0.03875969,0.29183766,0.0,15.9,20.9,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,10.0,REG,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,11.0,1.0,0.0,0.0,1.0,-4.5366473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,-0.49935162,0.0,-0.0,0.027027028,-0.011312217,0.032621987,0.0,7.1,7.1,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,11.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,10.0,0.0,0.0,0.0,1.0,-0.19572572,0.0,3.0,3.0,19.0,0.0,0.0,0.0,-1.0,20.0,1.0,-0.45430732,0.0,-19.0,0.10344828,-0.0038610038,0.15246971,0.0,2.9,5.9,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,12.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,24.0,85.0,0.0,1.0,0.0,6.0,0.61272174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,8.5,8.5,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,13.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,16.0,50.0,0.0,0.0,0.0,2.0,-2.7428925,0.0,2.0,2.0,27.0,0.0,0.0,0.0,-3.0,30.0,1.0,1.5470455,0.0,-9.0,0.0625,-0.009771987,0.08690961,0.0,7.7,9.7,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,14.0,REG,NYJ,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.71731675,0.0,0.0,,16.0,55.0,0.0,1.0,1.0,1.0,-5.6545663,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.3458337,0.0,0.0,0.10526316,0.02189781,0.1732232,0.0,3.5,3.5,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,15.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,39.0,1.0,0.0,0.0,3.0,-0.21901241,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.37700915,0.0,1.0,0.022727273,0.010169491,0.041209552,0.0,10.2,11.2,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,16.0,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,37.0,1.0,0.0,0.0,2.0,-2.2347448,0.0,6.0,6.0,34.0,0.0,0.0,0.0,19.0,15.0,3.0,0.79413474,0.0,1.7894737,0.13636364,0.062295083,0.24815202,0.0,13.1,19.1,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023437,,Ronnie Brown,RB,RB,,MIA,2010.0,17.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,14.0,0.0,0.0,0.0,2.0,-1.2982643,0.0,3.0,4.0,39.0,0.0,0.0,0.0,10.0,29.0,2.0,0.40918252,0.0,3.9,0.10810811,0.026246719,0.18053487,0.0,5.3,8.3,MIA,Miami Dolphins,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,#008E97,#F58220,MIA,72.0,230.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,1.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,4.0,0.0,0.0,0.0,0.0,0.09801952,0.0,1.0,3.0,9.0,0.0,0.0,0.0,32.0,0.0,1.0,-2.0019522,0.0,0.28125,0.14285715,0.24806201,0.3879291,0.0,1.3,2.3,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,2.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,6.0,45.0,1.0,0.0,0.0,48.0,8.0,4.0,6.226646,1.0,0.9375,0.2,0.18181819,0.42727274,0.0,12.5,17.5,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,3.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,87.0,1.0,0.0,0.0,76.0,59.0,2.0,7.828659,0.0,1.1447369,0.11111111,0.26760563,0.3539906,0.0,14.7,16.7,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,4.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,7.0,86.0,1.0,0.0,0.0,131.0,28.0,4.0,6.30305,0.0,0.65648854,0.28,0.5413223,0.79892564,0.0,14.6,18.6,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,5.0,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,11.0,70.0,0.0,0.0,0.0,126.0,26.0,4.0,-0.03647632,0.0,0.5555556,0.25581396,0.2825112,0.5814788,0.0,7.0,12.0,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,6.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,8.0,46.0,1.0,0.0,0.0,99.0,3.0,2.0,1.6600854,0.0,0.46464646,0.26666668,0.37078652,0.65955055,0.0,10.6,14.6,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,8.0,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,32.0,0.0,0.0,0.0,124.0,7.0,1.0,-0.17107542,0.0,0.2580645,0.10526316,0.2638298,0.34257558,0.0,3.2,4.2,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,9.0,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,8.0,78.0,1.0,1.0,1.0,135.0,20.0,1.0,-4.705186,0.0,0.5777778,0.21052632,0.36486486,0.5711949,0.0,11.8,14.8,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,10.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,7.0,59.0,0.0,0.0,0.0,123.0,23.0,3.0,3.7042017,0.0,0.4796748,0.1590909,0.328,0.46823636,0.0,5.9,9.9,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,11.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,6.0,86.0,1.0,0.0,0.0,147.0,22.0,4.0,7.535205,0.0,0.585034,0.16216215,0.3962264,0.52060175,0.0,14.6,18.6,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,12.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,8.0,20.0,0.0,0.0,0.0,136.0,2.0,1.0,-4.2669744,0.0,0.14705883,0.2857143,0.5074627,0.7837953,0.0,2.0,4.0,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,13.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,7.0,39.0,0.0,0.0,0.0,79.0,24.0,2.0,-6.8843412,0.0,0.49367088,0.21212122,0.32244897,0.5438961,0.0,3.9,5.9,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,14.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,17.0,0.0,0.0,0.0,42.0,5.0,1.0,0.7651072,0.0,0.4047619,0.046511628,0.09882353,0.13894391,0.0,1.7,2.7,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,15.0,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,11.0,100.0,0.0,0.0,0.0,134.0,23.0,5.0,7.815118,0.0,0.74626863,0.37931034,0.5751073,0.97154063,0.0,10.0,18.0,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,16.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,8.0,78.0,0.0,0.0,0.0,114.0,16.0,4.0,5.7296934,0.0,0.68421054,0.21621622,0.35736677,0.57448107,0.0,7.8,13.8,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,17.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,52.0,1.0,0.0,0.0,42.0,19.0,1.0,4.012178,0.0,1.2380953,0.13333334,0.24277456,0.3699422,0.0,11.2,12.2,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,18.0,POST,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,5.0,62.0,0.0,1.0,0.0,90.0,11.0,3.0,3.3421743,0.0,0.6888889,0.16129032,0.2931596,0.44714722,0.0,6.2,10.2,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,19.0,POST,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,52.0,1.0,0.0,0.0,61.0,10.0,2.0,6.3672967,0.0,0.852459,0.12,0.31606218,0.40124354,0.0,11.2,13.2,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
00-0023438,,Braylon Edwards,WR,WR,,NYJ,2010.0,20.0,POST,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,7.0,50.0,0.0,0.0,0.0,119.0,8.0,3.0,2.2619433,0.0,0.42016807,0.21212122,0.38636363,0.58863634,0.0,5.0,8.0,NYJ,New York Jets,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,#003F2D,#000000,NYJ,75.0,214.0,;
